id,name,address,postalCode,district,city,latitude,longitude,hours,googleMapsUrl,cadeia,phone,email,storeUrl,category,services
10544.0,Lidl Coruche,"Quinta das Baleias,Lote 18",2100-138,Santarém,Coruche,38.958376,-8.528888,,"https://www.google.com/maps/dir/?api=1&destination=38.958376000000001,-8.5288880000000002",VOLTA,,,,,
10622.0,Lidl Covilhã,"Alameda Pêro da Covilhã,51",6200-507,Castelo Branco,Covilhã,40.269133,-7.505872,,"https://www.google.com/maps/dir/?api=1&destination=40.269132999999997,-7.5058720000000001",VOLTA,,,,,
10503.0,Lidl Elvas,"Avenida de Badajoz,1",7350-097,Portalegre,Elvas,38.875354,-7.159549,,"https://www.google.com/maps/dir/?api=1&destination=38.875354000000002,-7.1595490000000002",VOLTA,,,,,
10450.0,Lidl Entroncamento,"R.Dr.Francisco Sá Carneiro (UA:,116)",2330-148,Santarém,Entroncamento,39.473758,-8.4719,,"https://www.google.com/maps/dir/?api=1&destination=39.473757999999997,-8.4718999999999998",VOLTA,,,,,
10679.0,Lidl Ericeira,"E.N. 116 - Capa Rosa, km1,",2655-139,Lisboa,Mafra,38.96826,-9.38401,,"https://www.google.com/maps/dir/?api=1&destination=38.968260000000001,-9.38401",VOLTA,,,,,
10656.0,Lidl Ermesinde,"Rua Professor Joaquim Teixeira,41",4445-288,Porto,Valongo,41.21288,-8.550487,,"https://www.google.com/maps/dir/?api=1&destination=41.212879999999998,-8.5504870000000004",VOLTA,,,,,
10610.0,Lidl Espinho &#8211; Rua 43,"Rua 43 ,N° 582",4500-815,Aveiro,Espinho,41.000084,-8.638425,,"https://www.google.com/maps/dir/?api=1&destination=41.000084000000001,-8.6384249999999998",VOLTA,,,,,
10486.0,Lidl Esposende,"EN ,13 - Lugar de Areia - Fonte Boa",4740-419,Braga,Esposende,41.499717,-8.739303,,"https://www.google.com/maps/dir/?api=1&destination=41.499716999999997,-8.7393029999999996",VOLTA,,,,,
10615.0,Lidl Estarreja &#8211; Rua Alexandre Miranda,"Rua Alexandre Miranda ,1",3860-351,Aveiro,Estarreja,40.761301,-8.570229,,"https://www.google.com/maps/dir/?api=1&destination=40.761301000000003,-8.5702289999999994",VOLTA,,,,,
10603.0,Lidl Estremoz,"IP2-Adega do Perdigão,",7100-064,Évora,Estremoz,38.843712,-7.606614,,"https://www.google.com/maps/dir/?api=1&destination=38.843711999999996,-7.6066140000000004",VOLTA,,,,,
10390.0,Lidl Fafe,"R. Cid. de Guimarães, ,285-E.N. 206",4820-178,Braga,Fafe,41.45303,-8.19142,,"https://www.google.com/maps/dir/?api=1&destination=41.453029999999998,-8.1914200000000008",VOLTA,,,,,
10398.0,Lidl Famalicão &#8211; Av. Eng. Pinheiro Braga,"Av. Eng. Pinheiro Braga,",2725-093,Lisboa,Sintra,38.79949,-9.32494,,"https://www.google.com/maps/dir/?api=1&destination=38.799489999999999,-9.3249399999999998",VOLTA,,,,,
10558.0,Lidl Famalicão &#8211; Humberto Delgado,"Avenida Marechal Humberto Delgado,",4760-012,Braga,Vila Nova de Famalicão,41.404997,-8.516329,,"https://www.google.com/maps/dir/?api=1&destination=41.404997000000002,-8.5163290000000007",VOLTA,,,,,
10596.0,Lidl Famalicão &#8211; Ribeirão,"EN14Km 21,1-Av. Portas do Minho 344,",4760-702,Braga,Vila Nova de Famalicão,41.353497,-8.552195,,"https://www.google.com/maps/dir/?api=1&destination=41.353496999999997,-8.5521949999999993",VOLTA,,,,,
10577.0,Lidl Faro &#8211; Bom João,"Bom Joao, lote ,1",8000-232,Faro,Faro,37.015608,-7.92319,,"https://www.google.com/maps/dir/?api=1&destination=37.015608,-7.92319",VOLTA,,,,,
10442.0,Lidl Faro &#8211; Rua Eng. Nuno Abecassis,Rua Eng. Nuno Abecassis,8000-548,Faro,Faro,37.029733,-7.945263,,"https://www.google.com/maps/dir/?api=1&destination=37.029733,-7.9452629999999997",VOLTA,,,,,
10593.0,Lidl Felgueiras,"Rua Prof. Joaquim Barros Leite,",4610-211,Porto,Felgueiras,41.361842,-8.198448,,"https://www.google.com/maps/dir/?api=1&destination=41.361842000000003,-8.1984480000000008",VOLTA,,,,,
10521.0,Lidl Felgueiras &#8211; Lixa,"Travessa do Alto da Lixa,N/A",4615-013,Porto,Amarante,41.315748,-8.137726,,"https://www.google.com/maps/dir/?api=1&destination=41.315747999999999,-8.1377260000000007",VOLTA,,,,,
10556.0,Lidl Figueira da Foz,"Avenida Dom João II - Buarcos,",3080-229,Coimbra,Figueira da Foz,40.175781,-8.896465,,"https://www.google.com/maps/dir/?api=1&destination=40.175781000000001,-8.8964649999999992",VOLTA,,,,,
10444.0,Lidl Figueira da Foz &#8211; Billerud,"Rua Celulose de Billerud,",3080-030,Coimbra,Figueira da Foz,40.15622,-8.852408,,"https://www.google.com/maps/dir/?api=1&destination=40.156219999999998,-8.8524080000000005",VOLTA,,,,,
10507.0,Lidl Fundão,"E N 18-Vale de Canas,",6230-298,Castelo Branco,Fundão,40.157651,-7.497049,,"https://www.google.com/maps/dir/?api=1&destination=40.157651000000001,-7.4970489999999996",VOLTA,,,,,
10600.0,Lidl Gondomar &#8211; Baguim do Monte,"Rua D. António Castro Meireles, ,243",4435-668,Porto,Gondomar,41.182544,-8.537897,,"https://www.google.com/maps/dir/?api=1&destination=41.182544,-8.5378969999999992",VOLTA,,,,,
10473.0,Lidl Gondomar &#8211; S. Cosme,"Rua Engº Álvaro de Sousa,",4420-230,Porto,Gondomar,41.135819,-8.537416,,"https://www.google.com/maps/dir/?api=1&destination=41.135818999999998,-8.5374160000000003",VOLTA,,,,,
10511.0,Lidl Gondomar &#8211; S. Pedro da Cova,"Estr. D. Miguel - Lugar da Covilhã,",4510-243,Porto,Gondomar,41.151264,-8.51642,,"https://www.google.com/maps/dir/?api=1&destination=41.151263999999998,-8.5164200000000001",VOLTA,,,,,
10423.0,Lidl Grândola,"Rua D. Álvares Pereira,",7570-239,Setúbal,Grândola,38.179152,-8.567107,,"https://www.google.com/maps/dir/?api=1&destination=38.179152000000002,-8.567107",VOLTA,,,,,
10470.0,Lidl Guarda,"Rua Vila de Manteigas,",6300-617,Guarda,Guarda,40.544019,-7.257194,,"https://www.google.com/maps/dir/?api=1&destination=40.544018999999999,-7.2571940000000001",VOLTA,,,,,
10641.0,Lidl Guimarães &#8211; Fermentões,"Rua Sta. Eulália - E.N. 101 - Lugar do Motelo,1718",4800-098,Braga,Guimarães,41.448738,-8.30255,,"https://www.google.com/maps/dir/?api=1&destination=41.448737999999999,-8.3025500000000001",VOLTA,,,,,
10495.0,Lidl Guimarães &#8211; Mesão Frio,"Rua da Arcela, Nº ,2064",4810-553,Braga,Guimarães,41.453896,-8.276759,,"https://www.google.com/maps/dir/?api=1&destination=41.453896,-8.2767590000000002",VOLTA,,,,,
10520.0,Lidl Guimarães &#8211; Pevidém,"Av. Soc. Musical de Pevidém,",4835-297,Braga,Guimarães,41.422937,-8.352656,,"https://www.google.com/maps/dir/?api=1&destination=41.422936999999997,-8.3526559999999996",VOLTA,,,,,
10658.0,Lidl Guimarães &#8211; Silvares,"Rua 25 de Abril,197",4835-408,Braga,Guimarães,41.424615,-8.355618,,"https://www.google.com/maps/dir/?api=1&destination=41.424615000000003,-8.3556179999999998",VOLTA,,,,,
10620.0,Lidl Lagoa &#8211; Parchal,"Rua Foz do Arade,5",8400-330,Faro,Lagoa,37.136848,-8.519292,,"https://www.google.com/maps/dir/?api=1&destination=37.136848000000001,-8.5192920000000001",VOLTA,,,,,
10582.0,Lidl Lagos &#8211; Av. República,"Av. da República (UA:,303)",8600-643,Faro,Lagos,37.104714,-8.68422,,"https://www.google.com/maps/dir/?api=1&destination=37.104714000000001,-8.6842199999999998",VOLTA,,,,,
10564.0,Lidl Lamego,"Lugar de Calvilhe,",5100-100,Viseu,Lamego,41.081044,-7.798703,,"https://www.google.com/maps/dir/?api=1&destination=41.081043999999999,-7.7987029999999997",VOLTA,,,,,
10654.0,Lidl Leiria &#8211; Av. 25 de Abril,"Av. 25 de Abril,15",2400-265,Leiria,Leiria,39.747182,-8.81577,,"https://www.google.com/maps/dir/?api=1&destination=39.747182000000002,-8.8157700000000006",VOLTA,,,,,
10633.0,Lidl Leiria &#8211; Guimarota,"Rua Vale de Lobos,64",2410-078,Leiria,Leiria,39.731585,-8.798963,,"https://www.google.com/maps/dir/?api=1&destination=39.731585000000003,-8.7989630000000005",VOLTA,,,,,
10528.0,Lidl Leiria &#8211; Marrazes,"Rua da Carreira de Tiro,",2415-592,Leiria,Leiria,39.763075,-8.818473,,"https://www.google.com/maps/dir/?api=1&destination=39.763075000000001,-8.8184729999999991",VOLTA,,,,,
10394.0,Lidl Leiria &#8211; Rua Paulo VI,"Rua Paulo VI, 2565, Vale Sepal",2415-614,Leiria,Leiria,39.75901,-8.78624,,"https://www.google.com/maps/dir/?api=1&destination=39.759010000000004,-8.7862399999999994",VOLTA,,,,,
10512.0,Lidl Lisboa &#8211; Alvaláxia,"Rua Prof. Fernando da Fonseca,",1600-617,Lisboa,Lisboa,38.761705,-9.164761,,"https://www.google.com/maps/dir/?api=1&destination=38.761704999999999,-9.1647610000000004",VOLTA,,,,,
10452.0,Lidl Lisboa &#8211; Av. Lusíada,"R. Xavier Araujo/Av.Lusiada BL,4,12D",1600-226,Lisboa,Lisboa,38.754089,-9.190403,,"https://www.google.com/maps/dir/?api=1&destination=38.754089,-9.1904029999999999",VOLTA,,,,,
10550.0,Lidl Lisboa &#8211; Av. Visconde Valmor,"Av. Visconde Valmor,68",1050-242,Lisboa,Lisboa,38.737742,-9.150392,,"https://www.google.com/maps/dir/?api=1&destination=38.737741999999997,-9.1503920000000001",VOLTA,,,,,
10531.0,Lidl Lisboa &#8211; Bairro Azul,"Av. Ressano Garcia,1 C/V",1070-234,Lisboa,Lisboa,38.734345,-9.154652,,"https://www.google.com/maps/dir/?api=1&destination=38.734344999999998,-9.1546520000000005",VOLTA,,,,,
10543.0,Lidl Lisboa &#8211; Bairro do Rio de Janeiro,"Av. Rio de Janeiro,26",1600-708,Lisboa,Lisboa,38.752404,-9.137501,,"https://www.google.com/maps/dir/?api=1&destination=38.752403999999999,-9.1375010000000003",VOLTA,,,,,
10396.0,Lidl Lisboa &#8211; Belenenses,"Estádio do Restelo, Avenida do Restelo",2725-093,Lisboa,Sintra,38.79949,-9.32494,,"https://www.google.com/maps/dir/?api=1&destination=38.799489999999999,-9.3249399999999998",VOLTA,,,,,
10438.0,Lidl Lisboa &#8211; Casal Ribeiro,"Avenida Casal Ribeiro, N.º 18",1000-092,Lisboa,Lisboa,38.732275,-9.142279,,"https://www.google.com/maps/dir/?api=1&destination=38.732275000000001,-9.1422790000000003",VOLTA,,,,,
10415.0,Lidl Lisboa &#8211; Coronel Galhardo,"Av. Cor. E. Galhardo, L. A,2.2-P. -3",1170-105,Lisboa,Lisboa,38.727887,-9.126665,,"https://www.google.com/maps/dir/?api=1&destination=38.727887000000003,-9.1266649999999991",VOLTA,,,,,
10677.0,Lidl Lisboa &#8211; Entrecampos,"Rua Cordeiro de Sousa,",1050-077,Lisboa,Lisboa,38.744624,-9.149037,,"https://www.google.com/maps/dir/?api=1&destination=38.744624000000002,-9.1490369999999999",VOLTA,,,,,
10523.0,Lidl Lisboa &#8211; Infante D. Henrique,"Av. Infante D. Henrique, L. ,17/18",1800-217,Lisboa,Lisboa,38.747448,-9.104673,,"https://www.google.com/maps/dir/?api=1&destination=38.747447999999999,-9.104673",VOLTA,,,,,
10418.0,Lidl Lisboa &#8211; J. Farinha,"Rua José Farinha,21",1500-629,Lisboa,Lisboa,38.759899,-9.196816,,"https://www.google.com/maps/dir/?api=1&destination=38.759898999999997,-9.1968160000000001",VOLTA,,,,,
10632.0,Lidl Lisboa &#8211; Olivais Sul,"Rua Cidade de Bolama,20, 20A e 20B",1800-079,Lisboa,Lisboa,38.762518,-9.116566,,"https://www.google.com/maps/dir/?api=1&destination=38.762518,-9.1165660000000006",VOLTA,,,,,
10599.0,Lidl Lisboa &#8211; R. Leão de Oliveira,"M. Alcântara - Rua Leão de Oliveira,",1300-350,Lisboa,Lisboa,38.705572,-9.17883,,"https://www.google.com/maps/dir/?api=1&destination=38.705571999999997,-9.1788299999999996",VOLTA,,,,,
10497.0,Lidl Lisboa &#8211; Rua Eng.º Paulo Barros,"Rua Eng.º Paulo Barros,n.º1D-Lj.13",1500-297,Lisboa,Lisboa,38.747022,-9.206327,,"https://www.google.com/maps/dir/?api=1&destination=38.747022000000001,-9.2063269999999999",VOLTA,,,,,
10549.0,Lidl Lisboa &#8211; Rua Maria da Fonte,"R. M. Fonte-M. Forno Tijolo, Lj. ,37",1170-221,Lisboa,Lisboa,38.725432,-9.133837,,"https://www.google.com/maps/dir/?api=1&destination=38.725431999999998,-9.1338369999999998",VOLTA,,,,,
10534.0,Lidl Lisboa &#8211; Sete Rios,"Av. Columbano Bordalo Pinheiro,",1070-060,Lisboa,Lisboa,38.737931,-9.160554,,"https://www.google.com/maps/dir/?api=1&destination=38.737931000000003,-9.1605539999999994",VOLTA,,,,,
10416.0,Lidl Lisboa &#8211; Xabregas,"R. Bispo de Coxim,1",1900-455,Lisboa,Lisboa,38.722252,-9.139336,,"https://www.google.com/maps/dir/?api=1&destination=38.722251999999997,-9.1393360000000001",VOLTA,,,,,
10579.0,Lidl Loulé,"Sítio da Costa, Av. Andrade de Sousa,",8100-728,Faro,Loulé,37.135941,-8.031654,,"https://www.google.com/maps/dir/?api=1&destination=37.135941000000003,-8.0316539999999996",VOLTA,,,,,
10672.0,Lidl Loulé &#8211; Caliços,Avenida do Algarve - Caliços,8100-298,Faro,Loulé,37.100728,-8.001722,,"https://www.google.com/maps/dir/?api=1&destination=37.100727999999997,-8.0017219999999991",VOLTA,,,,,
10406.0,Lidl Loures,"Rua Prof. Dr. Egas Moniz,",2670-583,Lisboa,Loures,38.81798,-9.120064,,"https://www.google.com/maps/dir/?api=1&destination=38.817979999999999,-9.1200639999999993",VOLTA,,,,,
10439.0,Lidl Loures &#8211; Frielas,"EN 250,",2660-001,Lisboa,Loures,38.819374,-9.14853,,"https://www.google.com/maps/dir/?api=1&destination=38.819374000000003,-9.1485299999999992",VOLTA,,,,,
10451.0,Lidl Loures &#8211; Moscavide,"M. Oriente, Lj.B,2.01, Av. Moscavide",1885-075,Lisboa,Loures,38.780291,-9.102584,,"https://www.google.com/maps/dir/?api=1&destination=38.780290999999998,-9.1025840000000002",VOLTA,,,,,
10407.0,Lidl Loures &#8211; Portela,"Q. da Vitória - R. Vasco da Gama,,2",2685-244,Lisboa,Loures,38.785514,-9.116785,,"https://www.google.com/maps/dir/?api=1&destination=38.785513999999999,-9.1167850000000001",VOLTA,,,,,
10651.0,Lidl Loures &#8211; Santa Iria de Azóia,"Rua D. Pedro V,",2690-189,Lisboa,Loures,38.837545,-9.093575,,"https://www.google.com/maps/dir/?api=1&destination=38.837544999999999,-9.0935749999999995",VOLTA,,,,,
10635.0,Lidl Lourinhã,"Av. António José de Almeida,49",2530-113,Lisboa,Lourinhã,39.246452,-9.313268,,"https://www.google.com/maps/dir/?api=1&destination=39.246451999999998,-9.3132680000000008",VOLTA,,,,,
10617.0,Lidl Lourosa,"Avenida Principal,3729",4535-014,Aveiro,Santa Maria da Feira,40.98001,-8.536269,,"https://www.google.com/maps/dir/?api=1&destination=40.98001,-8.5362690000000008",VOLTA,,,,,
10565.0,Lidl Lousada,"Rua António Gomes Ribeiro,N/A",4620-620,Porto,Lousada,41.270998,-8.283087,,"https://www.google.com/maps/dir/?api=1&destination=41.270997999999999,-8.2830870000000001",VOLTA,,,,,
10491.0,Lidl Lousã,"Rua Quinta das Camélias,2",3200-222,Coimbra,Lousã,40.121108,-8.24905,,"https://www.google.com/maps/dir/?api=1&destination=40.121108,-8.2490500000000004",VOLTA,,,,,
10460.0,Lidl Macedo de Cavaleiros,"Rua Viriato Martins,",5340-281,Bragança,Macedo de Cavaleiros,41.54366,-6.959172,,"https://www.google.com/maps/dir/?api=1&destination=41.543660000000003,-6.9591719999999997",VOLTA,,,,,
10680.0,Lidl Mafra,"R. do Almirante Gago Coutinho, N.º 3",2640-487,Lisboa,Mafra,38.932531,-9.330557,,"https://www.google.com/maps/dir/?api=1&destination=38.932530999999997,-9.3305570000000007",VOLTA,,,,,
10671.0,Lidl Maia &#8211; Brás Oleiro,Rua Quinta da Palmeira,4425-456,Porto,Maia,41.197674,-8.574444,,"https://www.google.com/maps/dir/?api=1&destination=41.197673999999999,-8.5744439999999997",VOLTA,,,,,
10598.0,Lidl Maia &#8211; Moreira,"Rua Eng. Frederico Ulrich,",4470-605,Porto,Maia,41.257198,-8.644514,,"https://www.google.com/maps/dir/?api=1&destination=41.257198000000002,-8.6445139999999991",VOLTA,,,,,
10559.0,Lidl Maia &#8211; Nogueira,"Rua Senhora da Hora, ,108",4475-525,Porto,Maia,41.239791,-8.587099,,"https://www.google.com/maps/dir/?api=1&destination=41.239790999999997,-8.5870990000000003",VOLTA,,,,,
10500.0,Lidl Maia &#8211; Vermoim,"Rua Avelino Francisco Pereira, Nº 55",4470-289,Porto,Maia,41.226431,-8.611136,,"https://www.google.com/maps/dir/?api=1&destination=41.226430999999998,-8.6111360000000001",VOLTA,,,,,
10678.0,Lidl Malveira,"Rua Casal das Queimadas,",2665-258,Lisboa,Mafra,38.931735,-9.250799,,"https://www.google.com/maps/dir/?api=1&destination=38.931735000000003,-9.2507990000000007",VOLTA,,,,,
10446.0,Lidl Mangualde,"Prova - Av. Combatentes Gde Guerra,",3530-261,Viseu,Mangualde,40.60897,-7.7623,,"https://www.google.com/maps/dir/?api=1&destination=40.60897,-7.7623",VOLTA,,,,,
10653.0,Lidl Marco de Canaveses,"Rua Largo da Feira,329",4630-215,Porto,Marco de Canaveses,41.180278,-8.154807,,"https://www.google.com/maps/dir/?api=1&destination=41.180278000000001,-8.1548069999999999",VOLTA,,,,,
10402.0,Lidl Marinha Grande,"Avenida ,1º de Maio",2430-211,Leiria,Marinha Grande,39.743329,-8.927467,,"https://www.google.com/maps/dir/?api=1&destination=39.743329000000003,-8.927467",VOLTA,,,,,
10522.0,Lidl Matosinhos &#8211; Custóias,Rua Cândido dos Reis,4460-701,Porto,Matosinhos,41.200393,-8.651649,,"https://www.google.com/maps/dir/?api=1&destination=41.200392999999998,-8.6516490000000008",VOLTA,,,,,
10471.0,Lidl Matosinhos &#8211; Leça da Palmeira,"Rua da Bataria, ,45",4450-800,Porto,Matosinhos,41.204645,-8.696563,,"https://www.google.com/maps/dir/?api=1&destination=41.204644999999999,-8.6965629999999994",VOLTA,,,,,
10552.0,Lidl Matosinhos &#8211; Monte dos Burgos,"R. Eng. António Costa Reis, ,302/494",4460-235,Porto,Matosinhos,41.184469,-8.632031,,"https://www.google.com/maps/dir/?api=1&destination=41.184469,-8.6320309999999996",VOLTA,,,,,
10424.0,Lidl Matosinhos &#8211; Perafita,"Rua Silva Aroso/Nó de Perafita, saída A28",4455-559,Porto,Matosinhos,41.231614,-8.699013,,"https://www.google.com/maps/dir/?api=1&destination=41.231614,-8.6990130000000008",VOLTA,,,,,
10488.0,Lidl Matosinhos &#8211; Rua Roberto Ivens,"Rua Roberto Ivens,",4450-250,Porto,Matosinhos,41.179422,-8.690353,,"https://www.google.com/maps/dir/?api=1&destination=41.179422000000002,-8.690353",VOLTA,,,,,
10606.0,Lidl Matosinhos &#8211; S. Mamede de Infesta,"Rua Santos Dias ,725",4465-255,Porto,Matosinhos,41.19891,-8.609639,,"https://www.google.com/maps/dir/?api=1&destination=41.198909999999998,-8.6096389999999996",VOLTA,,,,,
10555.0,Lidl Matosinhos &#8211; Senhora da Hora,"Av. Ant. Domingues Santos, 431-461",4460-237,Porto,Matosinhos,41.18572,-8.65932,,"https://www.google.com/maps/dir/?api=1&destination=41.185720000000003,-8.6593199999999992",VOLTA,,,,,
10569.0,Lidl Mealhada,"Rua das Padeiras da Mealhada,",3050-323,Aveiro,Mealhada,40.373793,-8.448215,,"https://www.google.com/maps/dir/?api=1&destination=40.373792999999999,-8.4482149999999994",VOLTA,,,,,
10469.0,Lidl Miranda do Corvo,"Rua 25 de Abril,",3220-185,Coimbra,Miranda do Corvo,40.089782,-8.32865,,"https://www.google.com/maps/dir/?api=1&destination=40.089782,-8.3286499999999997",VOLTA,,,,,
10449.0,Lidl Mirandela,"Rua Joaquim Teófilo Braga,",5370-346,Bragança,Mirandela,41.491463,-7.181496,,"https://www.google.com/maps/dir/?api=1&destination=41.491463000000003,-7.1814960000000001",VOLTA,,,,,
10660.0,Lidl Moita &#8211; Quinta das Vagas,"Quinta das Vagas,",2860-445,Setúbal,Moita,38.646595,-8.994434,,"https://www.google.com/maps/dir/?api=1&destination=38.646594999999998,-8.994434",VOLTA,,,,,
10399.0,Lidl Monte da Caparica &#8211; Univ. Nova,"Campus da Caparica,",2725-093,Lisboa,Sintra,38.79949,-9.32494,,"https://www.google.com/maps/dir/?api=1&destination=38.799489999999999,-9.3249399999999998",VOLTA,,,,,
10581.0,Lidl Montemor-o-Novo,"R. Curvo Semedo, Lot. Terrado, L. ,1",7050-165,Évora,Montemor-o-Novo,38.648178,-8.221836,,"https://www.google.com/maps/dir/?api=1&destination=38.648178000000001,-8.2218359999999997",VOLTA,,,,,
10589.0,Lidl Montemor-o-Velho,"Antiga Estrada Nacional ,111",3140-202,Coimbra,Montemor-o-Velho,40.174592,-8.667852,,"https://www.google.com/maps/dir/?api=1&destination=40.174591999999997,-8.6678519999999999",VOLTA,,,,,
10539.0,Lidl Montijo &#8211; Afonsoeiro,"Alto das Vinhas Grandes-Afonsoeiro,",2870-438,Setúbal,Montijo,38.706276,-8.947462,,"https://www.google.com/maps/dir/?api=1&destination=38.706276000000003,-8.9474619999999998",VOLTA,,,,,
10665.0,Lidl Montijo &#8211; Av. de Olivença,"Avenida de Olivença,",2870-108,Setúbal,Montijo,38.714027,-8.968701,,"https://www.google.com/maps/dir/?api=1&destination=38.714027000000002,-8.9687009999999994",VOLTA,,,,,
10618.0,Lidl Monção,"EN 101 - Gandra - Mazedo,",4950-278,Viana do Castelo,Monção,42.053882,-8.48952,,"https://www.google.com/maps/dir/?api=1&destination=42.053882000000002,-8.4895200000000006",VOLTA,,,,,
10535.0,Lidl Mozelos,"Rua Comendador Américo Ferreira Amorim, nº 1245",4535-186,Aveiro,Santa Maria da Feira,40.993422,-8.573056,,"https://www.google.com/maps/dir/?api=1&destination=40.993422000000002,-8.5730559999999993",VOLTA,,,,,
